Cat_0,Cat_1,Cat_10,Cat_11,Cat_12,Cat_13,Cat_14,Cat_15,Cat_16,Cat_17,Cat_18,Cat_19,Cat_2,Cat_20,Cat_21,Cat_22,Cat_23,Cat_24,Cat_25,Cat_26,Cat_27,Cat_28,Cat_29,Cat_3,Cat_30,Cat_31,Cat_32,Cat_33,Cat_4,Cat_5,Cat_6,Cat_7,Cat_8,Cat_9,Real_0,Real_1,Real_10,Real_11,Real_12,Real_13,Real_14,Real_15,Real_16,Real_17,Real_18,Real_19,Real_2,Real_20,Real_21,Real_22,Real_23,Real_24,Real_25,Real_26,Real_27,Real_28,Real_3,Real_4,Real_5,Real_6,Real_7,Real_8,Real_9,Target,Target
1,-1,11,13,3,4,2,2,3,3,5,0,3,0,1,4,2,0,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,3,1,1,-1.8609264910144614,-0.29382598129505455,0.15875613747954173,0.35786924939467313,0.0,0.25904295403165034,0.0,0.6666666666666666,0.0,0.0,0.5,0.2679830747531735,1.0343460093132144,0.0,0.07648183556405354,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.8235294117647058,0.5555555555555556,0.42857142857142855,0.9333333333333333,0.0,0.0,0.4152397260273973,7.170119543449628,7.170119543449628
1,-1,11,13,2,2,0,3,0,3,5,0,0,2,1,4,3,6,1,2,4,3,2,3,-1,-1,-1,4,0,2,2,0,1,1,,-0.5609356140406917,0.11702127659574468,0.22130750605326877,0.0,0.2645064054257724,0.0,0.6666666666666666,0.0,0.0,0.5,0.25952045133991536,-2.4181379649584858,0.07554945054945054,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.75,0.17647058823529413,0.3333333333333333,0.2857142857142857,0.95,0.0,0.0,0.3060787671232877,6.955592608396297,6.955592608396297
1,-1,7,8,2,4,2,3,3,3,1,0,3,4,1,4,3,3,1,2,4,3,2,3,-1,1,-1,4,0,4,2,0,1,1,0.34406878095128524,-0.5609356140406917,0.09950900163666121,0.0,0.0,0.18556895252449132,0.0,0.3333333333333333,0.0,0.0,0.3,0.19040902679830748,-1.061804975066032,0.09065934065934066,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.75,0.0,0.4444444444444444,0.5714285714285714,0.05,0.07583274273564848,0.12211668928086838,0.0,7.114769448366463,7.114769448366463
1,-1,8,10,2,4,2,2,3,2,2,0,3,2,1,4,2,6,1,2,4,3,2,3,-1,-1,-1,4,0,0,2,0,3,1,0.7850678353444345,-0.5609356140406917,0.27381342062193126,0.7375302663438257,0.0,0.5440844009042954,0.0,1.0,0.0,0.0,0.9,0.41889985895627646,0.45893201360126445,0.5041208791208791,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.23529411764705882,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.26045357902197025,0.0,0.08690068493150685,8.070906088787819,8.070906088787819
1,-1,12,14,2,4,2,3,3,3,5,0,3,4,1,4,2,6,-1,-1,-1,-1,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.41765685845506356,-0.5609356140406917,0.11194762684124386,0.2818401937046005,0.0,0.19235116804822908,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,,0.18681318681318682,0.0,0.36163522012578614,0.0,0.0,0.0,0.0,0.18181818181818182,0.25,0.29411764705882354,0.5555555555555556,0.7142857142857143,0.9333333333333333,0.0,0.0,0.2928082191780822,7.146772179452637,7.146772179452637
1,-1,12,10,2,3,1,3,3,3,5,0,0,0,1,4,1,4,-1,-1,-1,-1,2,3,-1,1,2,4,0,4,2,0,1,1,-0.6181109740883133,-0.5609356140406917,0.11914893617021277,0.0,0.0,0.18311981914091938,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,,0.36126373626373626,0.0,0.0,0.0,0.0,0.0,0.02903225806451613,0.36363636363636365,1.0,0.058823529411764705,0.2222222222222222,0.0,0.26666666666666666,0.0,0.0,0.3116438356164384,6.639875833826536,6.639875833826536
1,-1,5,15,2,4,1,2,3,0,2,0,3,4,1,4,3,6,5,2,4,3,2,3,-1,2,-1,4,0,0,2,0,1,1,-0.01674862718856422,-0.5609356140406917,0.12569558101472994,0.0,0.0,0.08176337603617181,0.0,0.3333333333333333,0.0,0.0,0.3,0.27926657263751764,0.376730014213843,0.07967032967032966,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.75,0.38235294117647056,0.4444444444444444,0.7142857142857143,0.95,0.11622962437987243,0.0,0.04794520547945205,7.1929342212158,7.1929342212158
1,-1,7,8,2,4,0,3,3,3,2,0,3,0,1,4,3,6,1,1,2,3,2,3,-1,-1,-1,4,0,0,0,1,1,1,-0.8185650897215629,-0.5609356140406917,0.16219312602291325,0.0,0.0,0.13997739261492087,0.0,0.3333333333333333,0.0,0.5,0.3,0.14456981664315938,-1.637218970777982,0.0,0.0076481835564053535,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.4444444444444444,0.5714285714285714,0.0,0.15077958894401133,0.0,0.059931506849315065,7.07326971745971,7.07326971745971
1,-1,7,8,2,2,1,3,3,3,0,0,3,0,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.8185650897215629,-0.5609356140406917,0.10621931260229132,0.2440677966101695,0.0,0.15994724943481536,0.0,0.3333333333333333,0.5,0.0,0.4,0.21720733427362482,0.089023016357868,0.0,0.3365200764818356,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.25,0.17647058823529413,0.2222222222222222,0.7142857142857143,0.8666666666666667,0.05864635010630758,0.0,0.13613013698630136,7.090076835776092,7.090076835776092
1,-1,11,13,2,4,2,2,3,0,5,0,0,0,1,4,2,6,1,0,4,3,2,3,-1,-1,-1,5,0,4,2,0,3,1,-0.2172027428218139,-0.5609356140406917,0.11914893617021277,0.3525423728813559,0.0,0.21137905048982666,0.0,0.6666666666666666,0.5,0.0,0.6,0.2820874471086037,1.1576490083943467,0.13736263736263737,0.045889101338432124,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.23529411764705882,0.6666666666666666,0.42857142857142855,0.95,0.0,0.0,0.3116438356164384,7.492983117322588,7.492983117322588
1,-1,11,13,1,4,2,2,3,3,5,0,0,0,1,4,2,6,3,0,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.17711191969516396,1.0524065677429566,0.1595744680851064,0.6227602905569007,0.0,0.3686887716654107,0.0,0.6666666666666666,0.5,0.0,0.6,0.3025387870239774,0.8288410108446609,0.26373626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.23529411764705882,0.6666666666666666,0.42857142857142855,0.8166666666666667,0.0,0.0,0.4173801369863014,7.7406644019172415,7.7406644019172415
1,-1,11,13,1,4,2,2,3,0,2,0,3,0,1,4,2,6,1,0,4,3,2,3,-1,-1,-1,4,0,4,2,4,1,1,,0.34723713729447453,0.13878887070376433,0.0,0.0,0.09683496608892238,0.0,0.3333333333333333,0.0,0.0,0.2,0.29619181946403383,0.9932450096195038,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.5882352941176471,0.5555555555555556,0.42857142857142855,0.8833333333333333,0.12136782423812899,0.0,0.06977739726027397,7.24422751560335,7.24422751560335
1,-1,11,13,3,4,2,0,3,0,2,0,3,0,1,4,0,6,3,0,4,3,2,3,-1,-1,-1,5,0,4,2,0,1,1,1.0256127741043342,0.8921407880955743,0.2752864157119476,0.2857142857142857,0.0,0.37641296156744536,0.0,0.6666666666666666,0.5,0.0,0.7,0.5966149506346967,1.1987500080880573,0.2692307692307692,0.25621414913957935,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.5,0.23529411764705882,1.0,0.42857142857142855,0.9666666666666667,0.22678951098511693,0.0,0.1720890410958904,8.357024439263416,8.357024439263416
1,-1,12,14,2,4,0,3,3,3,5,0,3,0,1,4,3,6,5,2,4,3,0,3,-1,-1,-1,4,0,0,2,0,1,1,-0.8185650897215629,-0.5609356140406917,0.14468085106382977,0.22469733656174334,0.0,0.19103240391861342,0.0,0.3333333333333333,0.0,0.0,0.3,0.152327221438646,-0.774097977210057,0.0,0.0,0.6540880503144654,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.17647058823529413,0.4444444444444444,0.8571428571428571,0.7833333333333333,0.0,0.0,0.3784246575342466,7.064759027791802,7.064759027791802
1,-1,10,12,2,4,1,3,3,3,4,0,3,0,1,4,2,6,2,2,4,3,2,3,-1,-1,-1,4,0,0,2,0,3,1,1.9877925291439327,-0.5609356140406917,0.1844517184942717,0.42227602905569006,0.0,0.3342125094197438,0.0,0.6666666666666666,0.0,0.0,0.5,0.38081805359661497,-1.801622969552825,0.0,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.5454545454545454,0.5,0.29411764705882354,0.5555555555555556,0.7142857142857143,0.6,0.11091424521615875,0.0,0.2144691780821918,7.762170607138205,7.762170607138205
1,-1,7,8,2,4,1,3,3,3,4,0,3,2,1,4,3,6,4,2,4,3,2,2,-1,-1,-1,4,0,4,2,0,1,1,-0.41765685845506356,-0.5609356140406917,0.10425531914893617,0.21259079903147698,0.0,0.18877166541070084,0.0,0.3333333333333333,0.5,0.0,0.5,0.4019746121297602,0.6233360123761073,0.0,0.08986615678776291,0.37735849056603776,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.17647058823529413,0.3333333333333333,0.5714285714285714,0.0,0.1128632175761871,0.0,0.0,6.984716320118266,6.984716320118266
1,-1,10,12,3,4,2,0,3,1,2,0,2,0,1,4,0,6,1,0,4,3,2,0,2,-1,-1,5,0,0,2,0,3,0,9.72532139258737,3.6914497392698515,1.0,0.4600484261501211,0.0,1.0,0.0,0.6666666666666666,0.5,0.0,1.0,1.0,1.1987500080880573,0.29395604395604397,0.5583173996175909,0.0,0.0,0.0,0.7407407407407407,0.0,0.0,0.5,0.23529411764705882,1.0,0.42857142857142855,0.9666666666666667,1.0,0.0,0.199486301369863,7.3777589082278725,7.3777589082278725
1,-1,5,6,2,4,1,3,3,3,0,0,3,4,1,4,3,2,5,2,4,3,2,3,-1,1,-1,4,0,4,2,0,3,1,,-0.5609356140406917,0.16759410801963995,0.0,0.0,0.19027882441597588,0.0,0.3333333333333333,0.0,0.0,0.4,0.34132581100141046,-0.36308798027294986,0.4340659340659341,0.05353728489483748,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.25,0.0,0.4444444444444444,0.42857142857142855,0.55,0.08097094259390503,0.2537313432835821,0.08261986301369863,7.272398392570047,7.272398392570047
1,-1,11,13,3,4,2,2,3,3,2,0,0,0,1,4,3,6,3,0,4,3,2,3,-1,-1,-1,5,0,4,2,0,1,1,0.18370548844468546,0.026705577999709976,0.13617021276595745,0.5341404358353511,0.0,0.3016201959306707,0.0,0.6666666666666666,0.5,0.0,0.6,0.38928067700987307,1.239851007781768,0.0,0.28680688336520077,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.23529411764705882,0.7777777777777778,0.42857142857142855,0.9833333333333333,0.0963855421686747,0.0,0.1232876712328767,7.876391751228227,7.876391751228227
1,-1,7,8,2,4,2,3,3,3,5,0,3,0,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.41765685845506356,-0.5609356140406917,0.1540098199672668,0.22905569007263923,0.0,0.21401657874905802,0.0,0.6666666666666666,0.0,0.0,0.5,0.38645980253878703,-0.8562999765974785,0.0,0.0,0.0,0.0,0.3804878048780488,0.0,0.0,0.36363636363636365,0.5,0.17647058823529413,0.3333333333333333,0.5714285714285714,0.36666666666666664,0.0,0.0,0.4028253424657534,7.2078598714324755,7.2078598714324755
1,-1,2,6,2,4,1,3,3,3,1,0,1,4,1,4,3,6,1,1,2,3,2,3,-1,-1,-1,4,0,1,2,0,3,1,,-0.5609356140406917,0.25662847790507365,0.0,0.0,0.3432554634513941,0.0,0.6666666666666666,0.0,0.0,0.7,0.35825105782792666,-0.4452899796603713,0.0,0.15296367112810708,0.0,0.7125307125307125,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.6666666666666666,0.7142857142857143,0.8833333333333333,0.05262225372076541,0.04613297150610583,0.5149828767123288,7.872836175025724,7.872836175025724
1,-1,5,6,1,4,1,3,3,3,4,0,3,4,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,0,0,4,2,2,1,1,-0.01674862718856422,1.2340411180099897,0.2828150572831424,0.0,0.0,0.2626224566691786,0.0,0.6666666666666666,0.0,0.5,0.8,0.3554301833568406,-0.6507949781289248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.4117647058823529,0.4444444444444444,0.42857142857142855,0.21666666666666667,0.23600283486888732,0.0,0.1695205479452055,7.1308988302963465,7.1308988302963465
1,-1,11,13,2,4,2,2,3,3,2,0,3,2,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,0.18370548844468546,-0.5609356140406917,0.14173486088379705,0.43680387409200966,0.0,0.2701582516955539,0.0,0.6666666666666666,0.5,0.0,0.5,0.42524682651622003,1.0754470090069252,0.0,0.20650095602294455,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.5,0.23529411764705882,0.6666666666666666,0.42857142857142855,0.9166666666666666,0.07087172218284904,0.0,0.199486301369863,7.726212650507529,7.726212650507529
1,-1,7,8,1,4,1,3,3,3,1,0,3,4,1,4,3,6,1,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,3,1,0.06343301906473565,0.0801275045488374,0.17152209492635023,0.0,0.0,0.1345139412207988,0.0,0.3333333333333333,0.0,0.0,0.4,0.2016925246826516,-0.9385019759848999,0.0,0.03824091778202677,0.0,0.0,0.4682926829268293,0.0,0.0,0.45454545454545453,0.25,0.0,0.4444444444444444,0.42857142857142855,0.1,0.10382707299787385,0.0,0.19777397260273974,7.2078598714324755,7.2078598714324755
1,-1,11,13,2,4,2,2,3,3,5,0,0,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.2172027428218139,-0.5609356140406917,0.1414075286415712,0.41840193704600487,0.0,0.2626224566691786,0.0,0.6666666666666666,0.5,0.0,0.5,0.4033850493653032,1.0343460093132144,0.25686813186813184,0.10707456978967496,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,0.23529411764705882,0.6666666666666666,0.42857142857142855,0.9,0.0,0.0,0.3698630136986301,7.549609165154532,7.549609165154532
1,1,7,8,2,2,0,3,0,3,3,3,3,1,0,4,3,6,-1,-1,-1,-1,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.8185650897215629,-0.5609356140406917,0.11194762684124386,0.5883777239709443,0.3583916083916084,0.3813112283345893,0.0,0.6666666666666666,0.0,0.0,0.6,0.0,,0.0,0.10325047801147227,0.06289308176100629,0.0,0.0,0.0,0.0,1.0,0.5,0.29411764705882354,0.7777777777777778,0.42857142857142855,0.6166666666666667,0.045889440113394755,0.0,0.1819349315068493,7.106606137727303,7.106606137727303
1,-1,11,13,1,4,2,0,3,0,2,0,0,0,1,4,2,6,1,0,4,3,2,3,-1,-1,-1,4,0,0,2,0,1,1,0.10352384219138559,1.8003135394307406,0.14206219312602292,0.0,0.0,0.15297663903541825,0.0,0.6666666666666666,0.0,0.0,0.4,0.30888575458392104,0.9932450096195038,0.21978021978021978,0.04206500956022945,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.25,0.35294117647058826,0.6666666666666666,0.42857142857142855,0.8833333333333333,0.13926293408929838,0.0,0.0351027397260274,7.536363938404511,7.536363938404511
1,-1,11,13,1,4,2,2,3,0,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,2,2,4,0,4,2,0,1,1,,1.997974667662512,0.25875613747954174,0.0,0.0,0.23869630746043707,0.0,0.6666666666666666,0.0,0.0,0.4,0.47249647390691113,0.9110430102320823,0.24725274725274726,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.36363636363636365,1.0,0.0,0.7777777777777778,0.42857142857142855,0.8666666666666667,0.2406094968107725,0.0,0.0954623287671233,7.908387159290043,7.908387159290043
1,-1,7,8,2,2,1,3,3,3,0,0,3,0,1,4,2,6,1,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,,-0.5609356140406917,0.17217675941080196,0.32348668280871673,0.0,0.29879427279577997,0.0,0.6666666666666666,0.0,0.0,0.6,0.31805359661495064,-0.8562999765974785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.17647058823529413,0.4444444444444444,0.42857142857142855,0.13333333333333333,0.010099220411055989,0.29918588873812757,0.23715753424657535,7.45298232946546,7.45298232946546
1,-1,11,13,2,4,1,1,3,3,5,0,3,2,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.41765685845506356,-0.5609356140406917,0.10180032733224223,0.30121065375302664,0.0,0.19385832705350414,0.0,0.3333333333333333,0.0,0.0,0.4,0.3723554301833568,-0.5274919790477928,0.0,0.0,0.0,0.0,0.4097560975609756,0.0,0.0,0.45454545454545453,1.0,0.29411764705882354,0.3333333333333333,0.7142857142857143,0.0,0.0,0.0,0.2662671232876712,7.134890851565884,7.134890851565884
1,-1,12,14,2,4,2,0,1,2,3,0,0,1,1,0,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.5379293278350133,-0.5609356140406917,0.16039279869067102,0.0,0.0,0.153353428786737,0.5,0.3333333333333333,0.0,0.0,0.4,0.21720733427362482,-1.1029059747597427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.4444444444444444,0.7142857142857143,0.03333333333333333,0.03720765414599575,0.37381275440976935,0.09375,7.118826249062078,7.118826249062078
1,-1,11,13,2,4,2,2,1,0,5,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,5,0,4,2,0,1,1,-0.25729356594846386,-0.5609356140406917,0.2104746317512275,0.0,0.0,0.1808590806330068,0.0,0.6666666666666666,0.0,0.0,0.4,0.46685472496473907,1.1165480087006359,0.23076923076923078,0.10516252390057361,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.6666666666666666,0.42857142857142855,0.9333333333333333,0.0,0.0,0.550513698630137,7.569819346128334,7.569819346128334
1,-1,12,14,2,4,1,3,3,3,3,0,3,2,1,0,3,6,5,2,1,0,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.7383834434682631,-0.5609356140406917,0.14926350245499181,0.16271186440677965,0.0,0.1721929163526752,0.0,0.3333333333333333,0.0,0.0,0.4,0.11283497884344147,-0.8974009762911892,0.0,0.0,0.6037735849056604,0.0,0.0,0.0,0.0,0.18181818181818182,0.25,0.17647058823529413,0.4444444444444444,0.42857142857142855,0.0,0.057406094968107724,0.0,0.2517123287671233,6.76849321164863,6.76849321164863
1,-1,11,13,2,4,2,2,3,3,2,0,3,0,1,4,2,6,3,0,4,3,2,3,-1,-1,-1,4,0,4,2,0,3,1,,-0.5609356140406917,0.06677577741407528,0.3099273607748184,0.0,0.20440844009042955,0.0,0.6666666666666666,0.5,0.0,0.5,0.3716502115655853,0.9521440099257931,0.16483516483516483,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.75,0.35294117647058826,0.7777777777777778,0.42857142857142855,0.8666666666666667,0.06254429482636428,0.0,0.023544520547945206,7.518064181233078,7.518064181233078
1,-1,7,8,1,2,1,2,3,3,1,0,0,0,1,4,2,6,1,0,4,3,2,3,-1,-1,-1,4,0,0,2,0,1,1,,1.0951441089822584,0.23567921440261866,0.0,0.0,0.20836473247927656,0.0,0.6666666666666666,0.0,0.0,0.5,0.32933709449929477,0.089023016357868,0.0,0.0,0.3113207547169811,0.0,0.0,0.0,0.0,0.2727272727272727,0.25,0.0,0.5555555555555556,0.7142857142857143,0.5166666666666667,0.12012756909992912,0.0,0.3261986301369863,7.511524648390866,7.511524648390866
1,-1,11,13,2,4,2,2,3,3,5,0,3,0,1,4,3,6,-1,-1,-1,-1,2,3,-1,-1,-1,0,0,4,2,0,1,1,0.7850678353444345,-0.5609356140406917,0.18657937806873978,0.0,0.0,0.15184626978146196,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,,0.04945054945054945,0.10707456978967496,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.4444444444444444,0.42857142857142855,0.9333333333333333,0.0,0.0,0.488013698630137,6.739336627357174,6.739336627357174
1,-1,5,6,3,4,1,2,3,2,0,0,0,0,1,4,3,6,1,1,4,3,2,3,-1,-1,2,4,0,0,2,0,1,1,,0.7211906231383665,0.18117839607201308,0.47602905569007264,0.0,0.3308214016578749,0.0,0.6666666666666666,0.5,0.0,0.5,0.34132581100141046,-0.23978498119181774,0.3228021978021978,0.390057361376673,0.7169811320754716,0.0,0.0,0.0,0.02258064516129032,0.9090909090909091,0.75,0.23529411764705882,0.6666666666666666,0.5714285714285714,0.38333333333333336,0.15219702338766833,0.021709633649932156,0.09246575342465753,7.600902459542082,7.600902459542082
1,-1,11,13,2,4,2,2,3,3,5,0,0,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,1,2,0,1,1,0.06343301906473565,-0.5609356140406917,0.13060556464811784,0.40774818401937046,0.0,0.246043707611153,0.0,0.6666666666666666,0.5,0.0,0.4,0.41960507757404797,0.9932450096195038,0.0,0.08604206500956023,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5,0.23529411764705882,0.6666666666666666,0.42857142857142855,0.8833333333333333,0.0,0.0,0.3416095890410959,7.512071245835466,7.512071245835466
1,-1,5,6,1,4,2,2,3,3,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.2172027428218139,0.8173500909267959,0.23044189852700492,0.0,0.0,0.25339110776186885,0.0,0.6666666666666666,0.0,0.0,0.5,0.40550070521861775,0.6233360123761073,0.3076923076923077,0.08030592734225621,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.5,0.0,0.5555555555555556,0.42857142857142855,0.8,0.20163004961020553,0.0,0.11558219178082192,7.5678626054638825,7.5678626054638825
1,-1,12,14,2,2,0,3,1,3,0,0,3,0,1,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,-0.41765685845506356,-0.5609356140406917,0.12029459901800327,0.16900726392251816,0.0,0.16654107008289373,0.5,0.3333333333333333,0.0,0.0,0.4,0.31029619181946405,0.9932450096195038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.25,0.17647058823529413,0.5555555555555556,0.5714285714285714,0.0,0.06644223954642098,0.0,0.1541095890410959,7.177782416195197,7.177782416195197
1,-1,4,5,2,4,2,2,3,3,0,0,3,4,1,4,3,6,1,0,4,3,2,3,-1,2,-1,4,0,4,2,4,1,1,-1.0591100284814625,-0.5609356140406917,0.18690671031096562,0.0,0.0,0.1522230595327807,0.0,0.3333333333333333,0.5,0.0,0.4,0.3723554301833568,-0.11648198211068558,0.7362637362637363,0.17208413001912046,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.5882352941176471,0.4444444444444444,0.42857142857142855,0.43333333333333335,0.15485471296952516,0.0,0.11472602739726027,7.200424892944957,7.200424892944957
1,-1,8,10,1,2,2,2,3,0,2,0,0,0,1,4,2,6,1,0,4,3,2,3,-1,-1,-1,4,0,0,2,0,1,1,,-0.00534757792976648,0.1795417348608838,0.0,0.0,0.1461944235116805,0.0,0.3333333333333333,0.0,0.0,0.2,0.4245416078984485,-0.03427998272326415,0.41620879120879123,0.05736137667304015,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,0.38235294117647056,0.4444444444444444,0.5714285714285714,0.4666666666666667,0.1943656980864635,0.0,0.0,7.411556287811163,7.411556287811163
1,-1,7,8,2,4,1,3,3,3,0,1,3,4,0,4,3,6,5,2,4,3,2,3,-1,-1,-1,4,0,4,2,1,1,1,-0.0969302734418641,-0.5609356140406917,0.1905073649754501,0.0,0.0,0.15636774679728713,0.0,0.3333333333333333,0.0,0.0,0.3,0.1692524682651622,-1.1851079741471642,0.0,0.09177820267686425,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.5,1.0,0.4444444444444444,0.42857142857142855,0.0,0.18426647767540752,0.0,0.053082191780821915,7.1308988302963465,7.1308988302963465
1,-1,12,15,2,4,2,3,3,2,5,0,3,4,0,4,3,6,5,2,1,0,0,3,-1,1,-1,4,0,0,2,0,1,1,-0.41765685845506356,-0.5609356140406917,0.09754500818330605,0.28861985472154966,0.0,0.16164280331574982,0.0,0.3333333333333333,0.0,0.0,0.4,0.13328631875881522,-2.4181379649584858,0.0,0.0,0.4308176100628931,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,0.29411764705882354,0.4444444444444444,0.42857142857142855,0.0,0.0,0.0,0.2551369863013699,6.659293919683638,6.659293919683638
1,-1,11,13,1,4,2,2,3,0,5,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,2,2,0,1,1,-0.2973843890751138,0.005336807380059005,0.23273322422258594,0.0,0.0,0.20497362471740768,0.0,0.6666666666666666,0.0,0.0,0.5,0.4414668547249647,1.0343460093132144,0.26373626373626374,0.1147227533460803,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.25,0.0,0.6666666666666666,0.42857142857142855,0.9,0.0,0.0,0.6087328767123288,7.493317248862145,7.493317248862145
1,-1,11,13,2,4,1,3,3,3,1,0,0,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,2,2,0,1,1,-0.5379293278350133,-0.5609356140406917,0.1463175122749591,0.0,0.0,0.10550113036925396,0.0,0.3333333333333333,0.0,0.0,0.3,0.31734837799717913,-0.48639097935408204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5,0.0,0.4444444444444444,0.7142857142857143,0.8833333333333333,0.12437987243090007,0.0,0.0821917808219178,7.170119543449628,7.170119543449628
1,-1,11,13,2,4,2,2,3,2,5,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,0.5846137197111848,-0.5609356140406917,0.17708674304418986,0.42179176755447945,0.0,0.30501130369253954,0.0,0.6666666666666666,0.5,0.0,0.7,0.735543018335684,1.0754470090069252,0.21978021978021978,0.09560229445506692,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,0.23529411764705882,0.7777777777777778,0.42857142857142855,0.9333333333333333,0.0,0.0,0.4631849315068493,7.832014180505469,7.832014180505469
1,-1,11,13,1,4,2,2,3,3,2,0,3,0,1,4,2,6,1,1,4,3,2,3,-1,-1,-1,4,0,4,2,0,1,1,0.38415960407793515,0.3579215226043,0.15761047463175124,0.401452784503632,0.0,0.274679728711379,0.0,0.6666666666666666,0.5,0.0,0.5,0.39774330042313116,0.9110430102320823,0.0,0.1835564053537285,0.0,0.601965601965602,0.0,0.0,0.0,0.36363636363636365,0.5,0.23529411764705882,0.6666666666666666,0.42857142857142855,0.85,0.06396172927002126,0.0,0.2577054794520548,7.747164966520335,7.747164966520335
1,-1,7,8,2,1,0,2,3,3,1,2,3,1,0,0,1,6,5,2,4,3,2,3,-1,2,-1,4,0,4,2,1,1,1,-0.41765685845506356,-0.5609356140406917,0.1099836333878887,0.12203389830508475,0.0,0.11115297663903542,0.0,0.3333333333333333,0.0,0.0,0.3,0.19746121297602257,-1.5550169713905606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,1.0,1.0,0.3333333333333333,0.2857142857142857,0.0,0.06165839829907867,0.0,0.1386986301369863,6.684611727667927,6.684611727667927
